Date,ETHUSDT WAVESUSDT_cum_rets,NEOUSDT ATOMUSDT_cum_rets,LTCUSDT ONTUSDT_cum_rets,LTCUSDT HOTUSDT_cum_rets,LTCUSDT IOSTUSDT_cum_rets,LTCUSDT MITHUSDT_cum_rets,QTUMUSDT IOSTUSDT_cum_rets,EOSUSDT MITHUSDT_cum_rets,XLMUSDT ZILUSDT_cum_rets,XLMUSDT MATICUSDT_cum_rets,ONTUSDT ONGUSDT_cum_rets,ONTUSDT IOSTUSDT_cum_rets,ETCUSDT ICXUSDT_cum_rets,ETCUSDT NULSUSDT_cum_rets,ETCUSDT ONGUSDT_cum_rets,ETCUSDT ZILUSDT_cum_rets,ETCUSDT IOSTUSDT_cum_rets,ICXUSDT LINKUSDT_cum_rets,NULSUSDT ONGUSDT_cum_rets,ONGUSDT IOSTUSDT_cum_rets,HOTUSDT IOSTUSDT_cum_rets,ZRXUSDT MATICUSDT_cum_rets,FETUSDT IOSTUSDT_cum_rets,BATUSDT MATICUSDT_cum_rets
2020-06-25,1.8602865815158052,1.4394174454263586,1.4924886462154703,1.7532546474675699,1.6824074875786517,1.550635886092767,1.056276142295115,1.378997619798077,2.1376002160080274,3.0421100185905456,1.195320873271788,1.388003158895243,1.4396594823837352,1.3015444653938348,1.588912147651231,1.2751758023903288,1.4194130019429454,2.158066885975618,1.0831434955108756,0.9786769992317593,0.5852835050623324,1.5093349414165687,0.5168810220418976,1.996227890262475
2020-06-26,1.8539232177646374,1.4331251780829333,1.4957857072060756,1.7532546474675699,1.6824074875786517,1.530606961146613,1.056276142295115,1.3591785742341143,2.189727553885378,3.0762835343382258,1.0371786358073518,1.388003158895243,1.4281969145594355,1.3202797564316668,1.434225428040507,1.2519444104671962,1.4194130019429454,2.178274962292776,0.9213343960147964,0.9786769992317593,0.5896762452061263,1.5490126953078993,0.5202431556182334,1.996227890262475
2020-06-27,1.8557367656614643,1.4511674668488097,1.5171682963948023,1.759209400469172,1.6489396872856124,1.5032550393313773,1.056276142295115,1.2917563094744149,2.3045617364868773,3.0762835343382258,1.1039766056383506,1.388003158895243,1.4312168779068686,1.343396366693,1.5062208896095153,1.225126465523117,1.4194130019429454,2.22476007437041,0.9851853759765139,0.9243407344585137,0.6981884982608526,1.5490126953078993,0.6224133946295682,1.9353487350898055
2020-06-28,1.8563557319537933,1.4520676798483212,1.5085239772373034,1.759445076656188,1.6531804655336844,1.5193962818802695,1.056078596143018,1.3139720682990441,2.196649836280897,3.107280674246331,1.0275025699392801,1.4001654550778708,1.4287247134905854,1.343396366693,1.4513213755286039,1.2726104106781921,1.414678018999541,2.1968929882896724,0.9477474196057328,0.9107934404617288,0.6799007754586411,1.5760638074054514,0.6224133946295682,1.9680262655565999
2020-06-29,1.8535391195613782,1.4742152746434694,1.5039850061070656,1.7608809885398806,1.6454320597756156,1.5355795605473561,1.0390672909691436,1.342845259370787,2.191014870349173,3.0873305143670753,0.942805188222143,1.3950484535125267,1.4397746579649255,1.343396366693,1.3841262093940812,1.2692141156031824,1.4037480632661747,2.191546465316634,0.859923097238453,0.8766490397669903,0.6820492054056837,1.5503162678178963,0.6224133946295682,1.952337528200811
2020-06-30,1.8504258302893268,1.4763986213506644,1.4886194551373795,1.7608809885398806,1.6445677050836403,1.5355795605473561,1.0315376964609477,1.326916516938086,2.2268339924453366,3.051868784125154,1.087767080612324,1.3961313783810894,1.4343177878755848,1.343396366693,1.5349217525998204,1.2572271874489849,1.3958183547797371,2.1993631295716654,1.0064551302153864,0.9148178728770195,0.6992225166881101,1.5300042313679048,0.6224133946295682,1.9300287152755637
2020-07-01,1.8530977547199154,1.4678668716723329,1.4878971083487977,1.7608809885398806,1.6505206291244288,1.5355795605473561,1.0424071491983304,1.3375484115576328,2.2264430854918356,3.0375163503008626,1.1004313347481014,1.4085905489079442,1.4520203256561262,1.343396366693,1.5549637857265055,1.2591875643354435,1.4097057795842927,2.1768979049864194,1.031955281892215,0.9368442649488659,0.6724792307150427,1.5186473803033778,0.6224133946295682,1.9149454730219793
2020-07-02,1.852566105269315,1.4584737107269123,1.4753467554400288,1.7532164514636233,1.638068160168541,1.5355795605473561,1.0161964707357634,1.3375484115576328,2.232408148100321,3.0466484515970955,1.2116996466737586,1.3926420427201758,1.412908026897214,1.343396366693,1.5549637857265055,1.260857748421719,1.386123578975773,2.168709107538019,1.1257080034791969,0.9420425527696875,0.7141405326483552,1.5195581463170749,0.6224133946295682,1.9325673525216407
2020-07-03,1.8545702900560244,1.4464907248434211,1.4704411202159686,1.7577141675709531,1.6411098656322616,1.5517905805290269,1.0213324319190051,1.3375484115576328,2.2474409391147967,3.065327276476267,1.2516940570644355,1.3999535680201385,1.3796045078652008,1.343396366693,1.5549637857265055,1.2514469422718484,1.38758586031351,2.19027971065986,1.1908290585913812,0.9602728168910748,0.7141405326483552,1.509552246193331,0.6224133946295682,1.9487694109701001
2020-07-04,1.8545702900560244,1.4384080901017158,1.4745416125821096,1.762776720609423,1.6399780126096535,1.5423043543151602,1.018092499220595,1.3375484115576328,2.1422831031678733,3.079942571375296,1.208363749053289,1.403114053424586,1.3908619860826639,1.3640021878633068,1.586918161769073,1.308959732432716,1.3936132018866367,2.1733742427664113,1.1908290585913812,0.9588521506981704,0.7141405326483552,1.5172930724942306,0.6224133946295682,1.9565714076103446
2020-07-05,1.8545702900560244,1.4153305013334827,1.514799052506732,1.762776720609423,1.7420411184466,1.5672100338348205,1.120160602123991,1.377471648723721,2.1660532963060843,3.057386621943751,1.2450205975178519,1.511931883003429,1.372500809004539,1.3041745103960884,1.5655401929911927,1.320041012154036,1.5127964846277133,2.1918109698620114,1.1908290585913812,1.1109458826473357,0.7141405326483552,1.4804179028606597,0.6224133946295682,1.9386787147287738
2020-07-06,1.8456498639922447,1.421733731063144,1.53734589201268,1.762776720609423,1.8104402855322528,1.5672100338348205,1.1770746037057773,1.377471648723721,2.1531240910097758,3.0934026297227426,1.2543711624462373,1.5658545162742938,1.397725366271312,1.2983426795022113,1.5245447808937467,1.346089552247233,1.588971796041304,2.0948853591155756,1.1908290585913812,1.1109458826473357,0.7853971634740947,1.5223457878798543,0.6949830656384056,1.9633615091027128
2020-07-07,1.8547378028574522,1.3841194847570195,1.5385363465782076,1.7609306445164052,1.8014805499554085,1.5672100338348205,1.169715280165352,1.377471648723721,2.0893777174998167,3.0934026297227426,1.2543711624462373,1.5545591550417526,1.3472801605137446,1.368646542265235,1.5107137853840977,1.317840475638741,1.5931545236414224,2.055645198793216,1.1908290585913812,1.1109458826473357,0.7739744870268784,1.5235433588745941,0.6854669069181354,1.9633615091027128
2020-07-08,1.8584682652436182,1.3578636354445957,1.5311027354280726,1.8014441508321501,1.8145072254478984,1.5672100338348205,1.200631089113747,1.377471648723721,2.076829003474784,3.0934026297227426,1.2543711624462373,1.5594882186286176,1.3739820402608216,1.368646542265235,1.473674224941508,1.3359391117036021,1.6094619317690633,1.9532035901919063,1.1908290585913812,1.1109458826473357,0.7528247740037144,1.5235433588745941,0.6710108012080883,1.9102354571925604
2020-07-09,1.8584682652436182,1.3156777169920384,1.5366788162349099,1.6778711671500175,1.8145072254478984,1.5672100338348205,1.200631089113747,1.377471648723721,2.131554833964951,3.142417342544812,1.2543711624462373,1.5734108354771201,1.3889753500097597,1.3442940984796055,1.4332031395054554,1.365850901851026,1.6329500801228358,2.0108525042346614,1.1908290585913812,1.1109458826473357,0.7856340672054438,1.5456474738586352,0.7004851406612665,1.9487848750314982
2020-07-10,1.8584682652436182,1.2736401671523567,1.5366788162349099,1.7409347126076262,1.8145072254478984,1.5090692751786392,1.200631089113747,1.2897621402991306,2.1367394114415097,3.11882171922583,1.2543711624462373,1.5668584260265639,1.3574111577369259,1.320418200445955,1.4216584722977688,1.365850901851026,1.6329500801228358,2.0066743109689593,1.1908290585913812,1.1109458826473357,0.7848997075078739,1.5191607783515186,0.6994369534774598,1.9238682575149482
2020-07-11,1.8584682652436182,1.3117704963882928,1.581160905286053,1.7642283810649122,1.8145072254478984,1.5384930760395403,1.200631089113747,1.3206511778266208,2.1245932814644206,3.1139400757955786,1.2543711624462373,1.597608922273981,1.3670189564499347,1.3319097341310089,1.435689465316449,1.365850901851026,1.6329500801228358,2.0152350641289223,1.1908290585913812,1.1109458826473357,0.780075540766374,1.5269335634776633,0.6993249442287279,1.9182771849990181
2020-07-12,1.8618930446172404,1.3080442690951588,1.5934650569055704,1.7836683946912237,1.8145072254478984,1.576161533201107,1.200631089113747,1.3726131563126411,2.152356236583884,3.120555560969126,1.2543711624462373,1.597608922273981,1.3777711234494632,1.2856735924311438,1.4201417761320734,1.365850901851026,1.6329500801228358,1.8657544888501412,1.1908290585913812,1.1109458826473357,0.7929107700319704,1.5259414663314717,0.7181283216776382,1.9248929391945921
2020-07-13,1.8665950399640858,1.3360048800567617,1.5872317013537445,1.7836683946912237,1.8145072254478984,1.576161533201107,1.200631089113747,1.3543255462536843,2.121622647611322,3.0695343507593686,1.2388870959540967,1.597608922273981,1.3777711234494632,1.235695548026271,1.418821141947832,1.365850901851026,1.6329500801228358,1.8927070385816545,1.1908290585913812,1.1109458826473357,0.8515409478574436,1.4721178077831163,0.7784244433260774,1.8847977494664514
2020-07-14,1.8192753519623919,1.3380210644601487,1.531915985521496,1.7836683946912237,1.8273009138846787,1.576161533201107,1.185889117437488,1.3375056168214865,2.1349513701782254,3.0697301914420683,1.253803816308346,1.5698301242966157,1.3906415729118795,1.2512843598355006,1.4637747653291178,1.365850901851026,1.6329500801228358,1.7868893144685702,1.1908290585913812,1.1109458826473357,0.8274145940176493,1.4675130171808939,0.7784244433260774,1.8831802570010028
2020-07-15,1.819456262503218,1.3380210644601487,1.5597827500113846,1.7836683946912237,1.8225699623016607,1.576161533201107,1.1829090484039468,1.3559897965092316,2.168842442720846,3.077686986991681,1.2277247152879873,1.5726398764410656,1.4000115919086962,1.2333281773770828,1.4637747653291178,1.365850901851026,1.6329500801228358,1.7325308818372178,1.1908290585913812,1.1109458826473357,0.8498890224096131,1.4696569783582627,0.7784244433260774,1.887283114574269
2020-07-16,1.8049018886638888,1.3380210644601487,1.5454989759725475,1.829613847310844,1.8215738663571899,1.576161533201107,1.163178994111736,1.3559897965092316,2.2322413290650713,3.1418040833329277,1.1821504982900264,1.545871273044753,1.4000115919086962,1.2167510930175705,1.4637747653291178,1.365850901851026,1.6329500801228358,1.7609551359321918,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-17,1.7706967677202026,1.3380210644601487,1.542083149414127,1.8444004665448102,1.8325466638779413,1.576161533201107,1.154990723600794,1.3559897965092316,2.2287686400885267,3.1418040833329277,1.1933081903174665,1.5495324467431288,1.4000115919086962,1.2257652593520885,1.4637747653291178,1.369316053096657,1.6329500801228358,1.7744640874269317,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-18,1.7814636493264528,1.3380210644601487,1.5474378156627262,1.8704913928944582,1.8325466638779413,1.576161533201107,1.1545475099145885,1.3559897965092316,2.236642573474458,3.1418040833329277,1.1866664966138207,1.535340889614995,1.4000115919086962,1.2555463627978605,1.4637747653291178,1.3622994717428962,1.6329500801228358,1.80716514118809,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-19,1.798877666993197,1.3724996015445952,1.5474378156627262,1.8704913928944582,1.8325466638779413,1.5127077797985162,1.174506139519361,1.2653744078846563,2.2362297899649817,3.1418040833329277,1.1865179047920245,1.556595858007705,1.4392356559613972,1.2419819629218545,1.4637747653291178,1.3592950838673503,1.6329500801228358,1.807514452366325,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-20,1.754444566305143,1.3724996015445952,1.5311254667691134,1.8704913928944582,1.8325466638779413,1.4485782158867342,1.1922377255813088,1.1726685637352015,2.26629110061786,3.1418040833329277,1.2008785625396043,1.5581727930881235,1.4701303506670464,1.2505929199223393,1.4637747653291178,1.3469412199470472,1.6329500801228358,1.9041205043566323,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-21,1.7622388412645198,1.351713260470845,1.512581477802109,1.8704913928944582,1.8325466638779413,1.5131129667633783,1.2053604368444653,1.2288145954460268,2.230194401198681,3.1418040833329277,1.1926451186255833,1.5679479080348844,1.4701303506670464,1.2505929199223393,1.4637747653291178,1.3568854454045094,1.6329500801228358,1.9007068478400964,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-22,1.796255132584462,1.3317697059193645,1.5054359615138164,1.8704913928944582,1.8325466638779413,1.3739152776089452,1.189484814761428,1.0175731000149992,2.190108721377735,3.1418040833329277,1.1945150651071073,1.5835960033376726,1.4701303506670464,1.2505929199223393,1.4637747653291178,1.3687128950515994,1.6329500801228358,1.884559588525197,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-23,1.796255132584462,1.3260895285204284,1.4890202464939726,1.8704913928944582,1.8325466638779413,1.4275794155023522,1.1893968943902884,1.0701410420279593,2.1515654989361273,3.1418040833329277,1.1957758579183142,1.5835960033376726,1.4701303506670464,1.2505929199223393,1.4637747653291178,1.38606637760238,1.6443766070885102,1.837614413548268,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-24,1.782112909725112,1.3176533437447555,1.4804710344785579,1.8704913928944582,1.8325466638779413,1.4820796369318159,1.1966059654318753,1.1360928092641587,2.2110598028953037,3.1418040833329277,1.1887372740455895,1.5835960033376726,1.4603370082339633,1.2482815919433308,1.4622285465699005,1.38606637760238,1.6443766070885102,1.8895224264684047,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9401390437740267
2020-07-25,1.7330594483782815,1.307093282614334,1.4413242753654874,1.8704913928944582,1.7909960692155624,1.4820796369318159,1.2087126968451538,1.1569494335004862,2.2076367035021134,3.150706760153715,1.1872261937646236,1.5835960033376726,1.4328737573204315,1.279322889960877,1.439777165353134,1.38606637760238,1.624432175542847,1.865561456015069,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9475321467772355
2020-07-26,1.7304819942027347,1.2909292874033087,1.4517008837569914,1.8728928392930293,1.7991586452037125,1.4820796369318159,1.2087126968451538,1.193594342514828,2.237014438642117,3.1436108398111093,1.1732357336613204,1.5835960033376726,1.418936411382712,1.279322889960877,1.4331884786358893,1.3766092850977008,1.6201025755769547,1.882670926813136,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9461747182346432
2020-07-27,1.7068152945742656,1.2609510032064002,1.3922529957417773,1.806921314221575,1.7207275424229644,1.4820796369318159,1.2087126968451538,1.193594342514828,2.291026936999671,3.1114047246233607,1.1387348381899576,1.5835960033376726,1.3617419287279509,1.2051057602464106,1.3668315708997298,1.314640621202693,1.5488297828109057,1.92724206820934,1.1908290585913812,1.1109458826473357,0.8819544515549513,1.5241614764762548,0.7784244433260774,1.9182947350748103
2020-07-28,1.731588197191403,1.27849706055493,1.3869968124715113,1.821549267502954,1.7305137799192525,1.497006003392784,1.2266269269961414,1.2183295318042164,2.237723032112627,3.132955349809868,1.146351782535494,1.6066862383471237,1.3685519343753172,1.2320626653187157,1.3779378926338723,1.3410947551755525,1.5711873201096274,1.916576794606972,1.1859822697662274,1.1448426396232398,0.9300347297184943,1.5334910906131378,0.8066574155993261,1.9373320959049605
2020-07-29,1.7372984920116998,1.266861051294741,1.3959351365738721,1.824944496042764,1.7395491181589091,1.4917460889772332,1.2221999855860255,1.1794170041485095,2.253314285581007,3.1286748614693,1.1712958835331917,1.598883645715599,1.3631094667353962,1.2266769946989164,1.3960290834161881,1.333234421464732,1.5599512706847158,1.9348573096400798,1.211167455887359,1.1208977601357295,0.9079860251718281,1.5276735347571908,0.792447143562131,1.9343427303822223
2020-07-30,1.7268885147037043,1.2741060529593595,1.402229852998307,1.8220595041785748,1.7406509354589628,1.50035013916687,1.2253779111395406,1.1913864029488752,2.2280170974598317,3.13081036248843,1.1555218826752975,1.5948412423118423,1.3532843104288967,1.22663610252408,1.3920317631463464,1.3469519033198019,1.563896276800865,1.896859298778421,1.205487095989998,1.129569910368422,0.9164849761387944,1.5274864922703388,0.7891781697848107,1.9374721391120353
2020-07-31,1.7159787194141742,1.2695732646629683,1.4055391602204104,1.8173308111357591,1.748508616198782,1.50035013916687,1.2297252819286395,1.1459466503409828,2.238840874272814,3.1230057745888287,1.1491416998349084,1.6016018585784089,1.3557793962628586,1.2285171722524957,1.3944435654929614,1.3432193273528115,1.5754501067309334,1.8551698911226526,1.2056105841090483,1.1451718243501092,0.9357363435389152,1.526080574015839,0.8091143478927904,1.9271858697353461
2020-08-01,1.6854664624588471,1.2656004345786633,1.4055391602204104,1.8238407835665496,1.748508616198782,1.4877277815308991,1.2297252819286395,1.1269134473067117,2.213719706380738,3.1515581146005065,1.1364399392337199,1.601336660501405,1.3406573229299459,1.2380415450851863,1.3790428905884677,1.338022418990074,1.5692640915494689,1.8043600823874515,1.1896962102081796,1.1660076853577288,0.9637973163030389,1.5447016233872957,0.8335404689109365,1.9561557732353254
2020-08-02,1.7237171333227568,1.2943901087895868,1.4055391602204104,1.8238407835665496,1.748508616198782,1.5215369718059004,1.2230202840890427,1.1302796631521113,2.2534648422800165,3.1515581146005065,1.1446702110655347,1.565518323135906,1.379927566724918,1.2681917135939869,1.4080675415812631,1.3650783621667135,1.5572476534009667,1.8078183720427128,1.178439109596526,1.1660076853577288,0.9637973163030389,1.5721475150779325,0.7369790197891231,1.9561557732353254
2020-08-03,1.7237171333227568,1.3135646521962119,1.4062120192218033,1.8296244621657327,1.748508616198782,1.5215369718059004,1.194890016892921,1.112388374982615,2.2702964125049276,3.167915129976832,1.1403503180858665,1.5705523830178176,1.379927566724918,1.2681917135939869,1.4080675415812631,1.364696561056181,1.5740706724865863,1.7169174096558129,1.165992790779986,1.1791960673582653,0.9810056829559411,1.5861617469118081,0.7522599431697949,1.9561557732353254
2020-08-04,1.7237171333227568,1.291604166385159,1.3874161051303964,1.8122310156551185,1.72415582608642,1.5215369718059004,1.1665321293831163,1.13411928221942,2.23058321468899,3.1747133001130683,1.133011954906709,1.5759842155530408,1.379927566724918,1.2636128471748562,1.4080675415812631,1.3958874666762504,1.5740706724865863,1.6692191488552077,1.1640355870509609,1.1917721709569642,0.9952832169187434,1.5861617469118081,0.7568684718056979,1.9561557732353254
2020-08-05,1.7237171333227568,1.2858512014165027,1.3882692660322524,1.8267373286208841,1.7262094404547583,1.5215369718059004,1.1865096005997178,1.1213820117685716,2.174154473489388,3.2038865378475796,1.1409053428431797,1.5733095864137443,1.3921246362037167,1.2543012250746002,1.3971068816708296,1.3958874666762504,1.573428558952401,1.7001274710413088,1.1689666662982072,1.1889342383578119,0.9965553379352998,1.5861617469118081,0.742691443839046,1.9561557732353254
2020-08-06,1.7237171333227568,1.2840954096146215,1.3843539205823499,1.8127409548286884,1.717006274763663,1.5215369718059004,1.1971809569798426,1.1751628909054381,2.148995008019024,3.1834946990093624,1.1531770091493998,1.5769200154891716,1.3812030733744551,1.223022648151424,1.3728737886791011,1.3709437862517502,1.5577019403138916,1.6400727694193187,1.167974201506408,1.1889944496104308,1.0016705177988066,1.5796654719211678,0.733721838089818,1.93942003197922
2020-08-07,1.7237171333227568,1.2992507527601347,1.3705282346067316,1.7538196593944098,1.6766308422179814,1.5086646920088673,1.2450110967411792,1.1747393151207453,2.0735986172026797,3.1988622719292605,1.1635830706943056,1.6071319924306615,1.3791740697442025,1.19913136329095,1.3494725751061267,1.3112439746279723,1.517456457628851,1.6473004032907657,1.168319276508727,1.2185026522917513,1.0404404306859987,1.5817911108114364,0.7690042009637337,1.9516961626058988
2020-08-08,1.734582398928854,1.2585738282265986,1.3582774770325297,1.7696056158441997,1.6639829375285355,1.5013477716481018,1.2361123132998166,1.1601370846616992,1.920400014476409,3.137368149549363,1.1635830706943056,1.5955117795206337,1.3575211355965509,1.1605625375793551,1.3206559395842672,1.2173251012270478,1.4935584325858353,1.469705494823101,1.1730384813123342,1.2423276100941323,1.0830792631744033,1.5475642892763481,0.8109851689962323,1.9011683997195654
2020-08-09,1.6974541084789934,1.164103794573113,1.3036117771650075,1.7701936624231585,1.6487421374746625,1.46766588349327,1.222830199671206,1.1281473739296268,1.9562433128363967,3.1464212366687154,1.1635830706943056,1.6262832750020604,1.3148869896467117,1.1674253932494427,1.2939175492372375,1.2395747443736622,1.4864110742188876,1.4059551469528921,1.202418682741308,1.2423276100941323,1.0830792631744033,1.5638174256742903,0.8117537665275176,1.9116441200970433
2020-08-10,1.700331439860626,1.193741423257755,1.281340551498348,1.767408110207259,1.6268784590460623,1.4111937308576066,1.214875851247358,1.059743200547158,1.9638149770664184,3.078496263933676,1.1635830706943056,1.6262832750020604,1.291413377054926,1.1347654343993197,1.2920929716216636,1.2589514239214035,1.4567687751343938,1.4369199064579752,1.202418682741308,1.2423276100941323,1.0830792631744033,1.5310465075406403,0.852967405253254,1.8612757015525707
2020-08-11,1.7114687864394096,1.232125187467477,1.3154757927344451,1.7569346013296625,1.6278197422145961,1.4594897081630025,1.2142934235332286,1.135815491867084,1.9210046983091855,3.133224524263212,1.1635830706943056,1.6262832750020604,1.3144538275123212,1.1563527321866753,1.314967942259535,1.2205117731192563,1.4781766497277489,1.4634775790512853,1.202418682741308,1.2832516280275426,1.1524779461776116,1.5575436052958445,0.852967405253254,1.8993671361867017
2020-08-12,1.653634356321703,1.1611636605870845,1.2844921042191386,1.7405480110979314,1.6135471977298859,1.4463764683251645,1.2003000243128736,1.113738448132382,1.9410420998444708,3.050893429119861,1.1635830706943056,1.6262832750020604,1.2798376557188849,1.157859283418439,1.3066998205886302,1.239492280029318,1.4551393702988762,1.2803154980834153,1.2106797477158706,1.2537889072852808,1.1124122219720525,1.500002226619249,0.852967405253254,1.8297054647809516
2020-08-13,1.5016997337985574,1.1568877006122127,1.316858227039456,1.7709063666786968,1.6450211711532248,1.5062826186467477,1.2142445348016417,1.1751430429210585,1.9439058742713886,2.9860251571883714,1.1677226031273242,1.6262832750020604,1.2495807586538605,1.1893688008849623,1.318068682197906,1.257883124701247,1.474892784243058,1.2518027029037984,1.2215639952134403,1.265547422707506,1.1274525975356837,1.440909810253359,0.852967405253254,1.7695224491669261
2020-08-14,1.5090922453005642,1.171400650064613,1.316858227039456,1.7709063666786968,1.6450211711532248,1.5275874673258998,1.2115427938288912,1.1751430429210585,1.9615707096273047,2.953229443991814,1.1579102460563728,1.6262832750020604,1.1827516255105908,1.1893688008849623,1.3152940730411626,1.2716099428802021,1.4360497951042626,1.2795786228628292,1.2235535090389682,1.2146846760125336,1.0647609252174104,1.4546944564164823,0.852967405253254,1.742734187586089
2020-08-15,1.5402362457810517,1.189232245583184,1.316858227039456,1.7709063666786968,1.6450211711532248,1.4745153609067594,1.1801452213812573,1.1751430429210585,1.9763370369316167,2.8965623703031005,1.1494821776654995,1.5964938221821854,1.2497843398466626,1.1893688008849623,1.339658721633225,1.3034010948490262,1.4246361513344417,1.1687767411413197,1.2235535090389682,1.1726227759281613,1.016289516428716,1.388514986233611,0.8173884107597371,1.687297358448394
2020-08-16,1.4697084916644656,1.1929570865378563,1.316858227039456,1.7688864135494873,1.6450211711532248,1.4885327747131316,1.2122499750328268,1.2085733087261152,1.9235619849479897,2.898227683414902,1.1636664812953317,1.6256185921402193,1.2310685272851307,1.1986925561407398,1.339658721633225,1.3034010948490262,1.4342494122350589,1.1977311802731396,1.2235535090389682,1.189478863508161,1.0209077276524572,1.435160070037091,0.8430364596409805,1.7090820608672872
2020-08-17,1.441407698094851,1.1929570865378563,1.316858227039456,1.733569675766777,1.6471403515053056,1.461487105625869,1.2122499750328268,1.20842915064791,1.9643676009337976,2.943135742008411,1.158802194371871,1.5914288506041243,1.2789554061322765,1.1897176002047245,1.339658721633225,1.3034010948490262,1.412465177487172,1.2995725114068508,1.230175891040302,1.1439061007647149,0.9673863771437254,1.4509208841815397,0.8210085240399254,1.7467581344620857
2020-08-18,1.4856885562355429,1.194760325329582,1.3062528173105497,1.731426862257675,1.6470850561197157,1.458974498153561,1.2122499750328268,1.2001206559463657,2.043180306337925,3.0095986687369156,1.1728994131128905,1.5889350188143399,1.2789554061322765,1.2204909174333285,1.339658721633225,1.3034010948490262,1.426396387409981,1.3352957317615546,1.2546335317729298,1.1640731940342843,0.9946706804571485,1.507788455854319,0.8374241607633086,1.825504811085401
2020-08-19,1.5406378776452043,1.1848332202482326,1.2976439535683224,1.7501311280265222,1.643973666581633,1.4447605982517508,1.2122499750328268,1.1643989803453936,2.0946493471592524,3.0792293980842116,1.182809653356157,1.597798522883918,1.2789554061322765,1.1910922897568323,1.339658721633225,1.2995205337228188,1.438467558083675,1.3296671640702815,1.2387349379890322,1.2057729080387891,1.0534084793726555,1.507788455854319,0.8600607908128877,1.825504811085401
2020-08-20,1.5406378776452043,1.1813240166639425,1.3375480122629548,1.760558055552395,1.6860180799681883,1.4640594151462194,1.2122499750328268,1.1768495958593375,2.0609745888162587,3.0792293980842116,1.182809653356157,1.5685283000532695,1.2789554061322765,1.2032539741435024,1.339658721633225,1.3062975328212514,1.3928423362798135,1.3636969952098255,1.18480986231517,1.1475331901448294,0.9579682118436208,1.507788455854319,0.7660680976332379,1.825504811085401
2020-08-21,1.5406378776452043,1.1628745281852133,1.3375480122629548,1.760558055552395,1.6816031849066984,1.4640594151462194,1.23545190723583,1.1470151806278515,2.1249135581594185,3.0792293980842116,1.2303721341123572,1.5857966678944853,1.2789554061322765,1.1885214414604803,1.375333085534621,1.2878308024379086,1.4017969598593212,1.5073796012937688,1.2222873738948485,1.1623103531908512,0.9957535657577407,1.507788455854319,0.7851511870732102,1.825504811085401
2020-08-22,1.5541251778676983,1.1597462764560715,1.303194909258769,1.760558055552395,1.6872415885123537,1.4640594151462194,1.2003744198566806,1.1247203747163936,2.096771805476468,3.0792293980842116,1.2303721341123572,1.6124572539251132,1.2789554061322765,1.196016212397508,1.3578705380570284,1.2934601830759607,1.4070458423370211,1.433678080350413,1.2026837966064234,1.161165050227096,0.9838478930348994,1.526562542223767,0.8012417896930024,1.855921376240957
2020-08-23,1.5692590914591573,1.3172669270989135,1.3266500771900411,1.760558055552395,1.7017047704132036,1.4640594151462194,1.218384450904202,1.1252974385431145,2.116854391793327,3.0792293980842116,1.2303721341123572,1.6124572539251132,1.3179785508322603,1.190895959575979,1.361374235738478,1.2815739541583169,1.4216423773641924,1.4669239597546313,1.2017265946625684,1.1746056694547014,1.0009213758151578,1.5062544115707657,0.8020860349118462,1.8263256078284762
2020-08-24,1.5645856090163335,1.3440832427941378,1.3395001265517898,1.760558055552395,1.6971271024036603,1.4640594151462194,1.2637982824214316,1.1751053005356447,2.027187599751337,3.0792293980842116,1.2303721341123572,1.6124572539251132,1.3332338823959977,1.193113635832322,1.3650054225293897,1.3261729688060493,1.4216423773641924,1.4728580875154271,1.2025808648934144,1.1463617263602495,0.9646418453376149,1.5662597581702242,0.7800565012712419,1.904266400664238
2020-08-25,1.5243626517334465,1.3160082613727648,1.3395001265517898,1.760558055552395,1.7166465812251723,1.4769857013979522,1.2637982824214316,1.1751053005356447,2.126521077014637,3.0792293980842116,1.2303721341123572,1.6124572539251132,1.3523531060290526,1.1713486621050448,1.3717974031976587,1.292875563750069,1.4216423773641924,1.527019085883802,1.2048560743692431,1.214924791932153,1.0599651390454459,1.5451310307372488,0.8493268854944747,1.8611827906860448
